ID_new,ID_Old,species,Longitude,Latitude,source
17901,2642,ophiolepis,-83.37,22.654,Velasco etal16
17902,2643,ophiolepis,-83.987,22.204,Velasco etal16
17903,2644,ophiolepis,-84.12,22.412,Velasco etal16
17904,2645,ophiolepis,-83.37,22.645,Velasco etal16
17905,2646,ophiolepis,-75.037,20.12,Velasco etal16
17906,2647,ophiolepis,-83.695,22.42,Velasco etal16
17907,2648,ophiolepis,-80.47,22.47,Velasco etal16
17908,2649,ophiolepis,-82.37,23.137,Velasco etal16
17909,2650,ophiolepis,-78.003,21.387,Velasco etal16
17910,2651,ophiolepis,-78.02,21.395,Velasco etal16
17911,2652,ophiolepis,-78.02,21.47,Velasco etal16
17912,2653,ophiolepis,-77.887,21.637,Velasco etal16
17913,2654,ophiolepis,-82.828,21.67,Velasco etal16
17914,2655,ophiolepis,-82.837,21.67,Velasco etal16
17915,2656,ophiolepis,-83.853,22.737,Velasco etal16
17916,2657,ophiolepis,-77.962,21.729,Velasco etal16
17917,2658,ophiolepis,-82.803,21.879,Velasco etal16
17918,2659,ophiolepis,-82.803,21.887,Velasco etal16
17919,2660,ophiolepis,-75.203,20.145,Velasco etal16
17920,2661,ophiolepis,-77.187,20.854,Velasco etal16
17921,3367,oporinus,-75.965,20.009,Velasco etal16
17922,4078,orcesi,-77.526,0.529,Velasco etal16
17923,4079,orcesi,-77.734,-0.221,Velasco etal16
17924,4080,orcesi,-77.775,-0.292,Velasco etal16
17925,4081,orcesi,-77.819,-0.375,Velasco etal16
17926,4082,orcesi,-77.89,-0.45,Velasco etal16
17927,4083,orcesi,-77.885,-0.452,Velasco etal16
17928,4084,orcesi,-77.864,-0.477,Velasco etal16
17929,4085,orcesi,-78.315,-1.372,Velasco etal16
17930,4086,orcesi,-78.303,-1.38,Velasco etal16
17931,4087,orcesi,-78.303,-1.394,Velasco etal16
17932,4088,orcesi,-78.301,-1.4,Velasco etal16
17933,4089,orcesi,-78.298,-1.402,Velasco etal16
17934,4090,orcesi,-78.364,-1.399,Velasco etal16
17935,12158,ortonii,-67.23,-15.49,Velasco etal16
17936,12159,ortonii,-68.733,-13.633,Velasco etal16
17937,12160,ortonii,-68.733,-13.633,Velasco etal16
17938,12161,ortonii,-38.517,-12.983,Velasco etal16
17939,12162,ortonii,-38.517,-12.983,Velasco etal16
17940,12163,ortonii,-71.2,-12.917,Velasco etal16
17941,12164,ortonii,-69.283,-12.833,Velasco etal16
17942,12165,ortonii,-69.3,-12.8,Velasco etal16
17943,12166,ortonii,-69.083,-12.583,Velasco etal16
17944,12167,ortonii,-69.083,-12.583,Velasco etal16
17945,12168,ortonii,-72.778,-11.883,Velasco etal16
17946,12169,ortonii,-71.3,-11.867,Velasco etal16
17947,12170,ortonii,-72.779,-11.863,Velasco etal16
17948,12171,ortonii,-73.341,-11.78,Velasco etal16
17949,12172,ortonii,-73.341,-11.78,Velasco etal16
17950,12173,ortonii,-73.817,-10.104,Velasco etal16
17951,12174,ortonii,-73.817,-10.104,Velasco etal16
17952,12175,ortonii,-73.817,-10.104,Velasco etal16
17953,12176,ortonii,-74.933,-9.617,Velasco etal16
17954,12177,ortonii,-74.933,-9.617,Velasco etal16
17955,12178,ortonii,-74.933,-9.617,Velasco etal16
17956,12179,ortonii,-76.002,-9.303,Velasco etal16
17957,12180,ortonii,-76.002,-9.303,Velasco etal16
17958,12181,ortonii,-74.556,-8.042,Velasco etal16
17959,12182,ortonii,-75.335,-7.303,Velasco etal16
17960,12183,ortonii,-75.335,-7.303,Velasco etal16
17961,12184,ortonii,-75.335,-7.303,Velasco etal16
17962,12185,ortonii,-75.3,-7.2,Velasco etal16
17963,12186,ortonii,-75.3,-7.2,Velasco etal16
17964,12187,ortonii,-73.87,-5.42,Velasco etal16
17965,12188,ortonii,-78.2,-4.5,Velasco etal16
17966,12189,ortonii,-78.167,-4.467,Velasco etal16
17967,12190,ortonii,-77.633,-4.45,Velasco etal16
17968,12191,ortonii,-77.633,-4.45,Velasco etal16
17969,12192,ortonii,-77.633,-4.417,Velasco etal16
17970,12193,ortonii,-77.633,-4.417,Velasco etal16
17971,12194,ortonii,-78.367,-4.25,Velasco etal16
17972,12195,ortonii,-78.4,-4.2,Velasco etal16
17973,12196,ortonii,-69.96,-4.17,Velasco etal16
17974,12197,ortonii,-77.767,-4.05,Velasco etal16
17975,12198,ortonii,-77.767,-4.05,Velasco etal16
17976,12199,ortonii,-77.756,-4.028,Velasco etal16
17977,12200,ortonii,-77.756,-4.028,Velasco etal16
17978,12201,ortonii,-77.779,-4.024,Velasco etal16
17979,12202,ortonii,-77.779,-4.024,Velasco etal16
17980,12203,ortonii,-77.746,-4.018,Velasco etal16
17981,12204,ortonii,-77.746,-4.018,Velasco etal16
17982,12205,ortonii,-77.751,-4.017,Velasco etal16
17983,12206,ortonii,-77.751,-4.017,Velasco etal16
17984,12207,ortonii,-77.773,-4.017,Velasco etal16
17985,12208,ortonii,-77.773,-4.017,Velasco etal16
17986,12209,ortonii,-77.779,-4.015,Velasco etal16
17987,12210,ortonii,-77.779,-4.015,Velasco etal16
17988,12211,ortonii,-77.717,-3.917,Velasco etal16
17989,12212,ortonii,-77.7,-3.9,Velasco etal16
17990,12213,ortonii,-73.15,-3.89,Velasco etal16
17991,12214,ortonii,-73.735,-3.887,Velasco etal16
17992,12215,ortonii,-73.735,-3.887,Velasco etal16
17993,12216,ortonii,-73.469,-3.837,Velasco etal16
17994,12217,ortonii,-73.27,-3.76,Velasco etal16
17995,12218,ortonii,-52.383,-3.65,Velasco etal16
17996,12219,ortonii,-52.4,-3.6,Velasco etal16
17997,12220,ortonii,-70.65,-3.45,Velasco etal16
17998,12221,ortonii,-69.075,-2.579,Velasco etal16
17999,12222,ortonii,-69.075,-2.579,Velasco etal16
18000,12223,ortonii,-78.167,-2.467,Velasco etal16
18001,12224,ortonii,-76.05,-2.117,Velasco etal16
18002,12225,ortonii,-76.967,-2.067,Velasco etal16
18003,12226,ortonii,-76.95,-2.067,Velasco etal16
18004,12227,ortonii,-76.485,-2.037,Velasco etal16
18005,12228,ortonii,-76.485,-2.037,Velasco etal16
18006,12229,ortonii,-77.233,-1.917,Velasco etal16
18007,12230,ortonii,-76.783,-1.867,Velasco etal16
18008,12231,ortonii,-55.864,-1.765,Velasco etal16
18009,12232,ortonii,-77.483,-1.733,Velasco etal16
18010,12233,ortonii,-77.75,-1.583,Velasco etal16
18011,12234,ortonii,-77.333,-1.5,Velasco etal16
18012,12235,ortonii,-48.483,-1.45,Velasco etal16
18013,12236,ortonii,-48.483,-1.45,Velasco etal16
18014,12237,ortonii,-77.417,-1.233,Velasco etal16
18015,12238,ortonii,-76.95,-1.117,Velasco etal16
18016,12239,ortonii,-77,-1.1,Velasco etal16
18017,12240,ortonii,-77.602,-1.053,Velasco etal16
18018,12241,ortonii,-77.602,-1.053,Velasco etal16
18019,12242,ortonii,-77.602,-1.053,Velasco etal16
18020,12243,ortonii,-77.783,-1.05,Velasco etal16
18021,12244,ortonii,-77.783,-1.05,Velasco etal16
18022,12245,ortonii,-77.667,-1.033,Velasco etal16
18023,12246,ortonii,-77.667,-1.033,Velasco etal16
18024,12247,ortonii,-77.25,-0.767,Velasco etal16
18025,12248,ortonii,-77.383,-0.717,Velasco etal16
18026,12249,ortonii,-77.78,-0.66,Velasco etal16
18027,12250,ortonii,-76.335,-0.587,Velasco etal16
18028,12251,ortonii,-76.335,-0.587,Velasco etal16
18029,12252,ortonii,-76.335,-0.587,Velasco etal16
18030,12253,ortonii,-77.29,-0.491,Velasco etal16
18031,12254,ortonii,-76.967,-0.467,Velasco etal16
18032,12255,ortonii,-76.967,-0.467,Velasco etal16
18033,12256,ortonii,-76.617,-0.4,Velasco etal16
18034,12257,ortonii,-76.617,-0.4,Velasco etal16
18035,12258,ortonii,-74.31,-0.13,Velasco etal16
18036,12259,ortonii,-76.967,0.05,Velasco etal16
18037,12260,ortonii,-76.967,0.05,Velasco etal16
18038,12261,ortonii,-77.229,0.502,Velasco etal16
18039,12262,ortonii,-77.229,0.502,Velasco etal16
18040,12263,ortonii,-53.49,3.97,Velasco etal16
18041,12264,ortonii,-54.589,4.82,Velasco etal16
18042,12265,ortonii,-54.589,4.82,Velasco etal16
18043,12266,ortonii,-55.57,5,Velasco etal16
18044,12267,ortonii,-59.49,5.17,Velasco etal16
18045,12268,ortonii,-57.62,5.79,Velasco etal16
18046,4091,otongae,-79.012,-0.419,Velasco etal16
18047,4092,otongae,-79.003,-0.419,Velasco etal16
18048,4093,otongae,-78.968,-0.423,Velasco etal16
18049,4094,otongae,-79.06,-0.523,Velasco etal16
18050,4095,otongae,-79.053,-0.477,Velasco etal16
18051,12269,oxylophus,-82.933,9.567,Velasco etal16
18052,12270,oxylophus,-82.933,9.567,Velasco etal16
18053,12271,oxylophus,-84.366,9.685,Velasco etal16
18054,12272,oxylophus,-84.366,9.685,Velasco etal16
18055,12273,oxylophus,-84.366,9.685,Velasco etal16
18056,12274,oxylophus,-84.56,9.72,Velasco etal16
18057,12275,oxylophus,-83.652,9.894,Velasco etal16
18058,12276,oxylophus,-83.652,9.894,Velasco etal16
18059,12277,oxylophus,-83.652,9.894,Velasco etal16
18060,12278,oxylophus,-83.653,9.9,Velasco etal16
18061,12279,oxylophus,-83.653,9.9,Velasco etal16
18062,12280,oxylophus,-83.653,9.9,Velasco etal16
18063,12281,oxylophus,-83.988,10.056,Velasco etal16
18064,12282,oxylophus,-83.988,10.056,Velasco etal16
18065,12283,oxylophus,-83.988,10.056,Velasco etal16
18066,12284,oxylophus,-83.383,10.083,Velasco etal16
18067,12285,oxylophus,-83.383,10.083,Velasco etal16
18068,12286,oxylophus,-84,10.2,Velasco etal16
18069,12287,oxylophus,-84.183,10.217,Velasco etal16
18070,12288,oxylophus,-84.183,10.217,Velasco etal16
18071,12289,oxylophus,-84.082,10.26,Velasco etal16
18072,12290,oxylophus,-83.96,10.35,Velasco etal16
18073,12291,oxylophus,-84,10.433,Velasco etal16
18074,12292,oxylophus,-84.017,10.467,Velasco etal16
18075,12293,oxylophus,-84.017,10.467,Velasco etal16
18076,12294,oxylophus,-85.021,10.506,Velasco etal16
18077,12295,oxylophus,-84.017,10.557,Velasco etal16
18078,12296,oxylophus,-84.017,10.557,Velasco etal16
18079,12297,oxylophus,-84.017,10.557,Velasco etal16
18080,12298,oxylophus,-84.99,10.86,Velasco etal16
18081,12299,oxylophus,-85.462,10.934,Velasco etal16
18082,12300,oxylophus,-85.462,10.934,Velasco etal16
18083,12301,oxylophus,-85.483,10.967,Velasco etal16
18084,12302,oxylophus,-85.83,11.44,Velasco etal16
18085,12303,oxylophus,-85.88,14.86,Velasco etal16
18086,12304,oxylophus,-85,14.983,Velasco etal16
18087,12305,oxylophus,-85,15,Velasco etal16
18088,12306,oxylophus,-85.033,15.067,Velasco etal16
18089,12307,oxylophus,-85,15.1,Velasco etal16
18090,12308,oxylophus,-90.25,15.75,Velasco etal16
18091,12309,oxylophus,-90.25,15.75,Velasco etal16
18092,12310,oxylophus,-91.4,16.68,Velasco etal16
18093,12311,oxylophus,-88.97,17.13,Velasco etal16
18094,12312,pachypus,-82.432,8.776,Velasco etal16
18095,12313,pachypus,-82.475,8.784,Velasco etal16
18096,12314,pachypus,-82.576,8.798,Velasco etal16
18097,12315,pachypus,-82.583,8.801,Velasco etal16
18098,12316,pachypus,-82.584,8.802,Velasco etal16
18099,12317,pachypus,-82.585,8.803,Velasco etal16
18100,12318,pachypus,-82.598,8.803,Velasco etal16
18101,12319,pachypus,-82.474,8.812,Velasco etal16
18102,12320,pachypus,-82.57,8.824,Velasco etal16
18103,12321,pachypus,-82.614,8.831,Velasco etal16
18104,12322,pachypus,-82.611,8.836,Velasco etal16
18105,12323,pachypus,-82.424,8.841,Velasco etal16
18106,12324,pachypus,-82.572,8.843,Velasco etal16
18107,12325,pachypus,-82.584,8.845,Velasco etal16
18108,12326,pachypus,-82.496,8.845,Velasco etal16
18109,12327,pachypus,-82.487,8.846,Velasco etal16
18110,12328,pachypus,-82.596,8.849,Velasco etal16
18111,12329,pachypus,-82.736,8.858,Velasco etal16
18112,12330,pachypus,-82.742,8.874,Velasco etal16
18113,12331,pachypus,-82.469,8.876,Velasco etal16
18114,12332,pachypus,-82.583,8.878,Velasco etal16
18115,12333,pachypus,-82.7,8.886,Velasco etal16
18116,12334,pachypus,-82.698,8.889,Velasco etal16
18117,12335,pachypus,-82.617,8.892,Velasco etal16
18118,12336,pachypus,-82.737,8.901,Velasco etal16
18119,12337,pachypus,-82.724,8.906,Velasco etal16
18120,12338,pachypus,-82.726,8.907,Velasco etal16
18121,12339,pachypus,-82.723,8.907,Velasco etal16
18122,12340,pachypus,-82.695,8.907,Velasco etal16
18123,12341,pachypus,-82.723,8.908,Velasco etal16
18124,12342,pachypus,-82.717,8.908,Velasco etal16
18125,12343,pachypus,-82.723,8.911,Velasco etal16
18126,12344,pachypus,-82.714,8.911,Velasco etal16
18127,12345,pachypus,-82.714,8.911,Velasco etal16
18128,12346,pachypus,-82.716,8.911,Velasco etal16
18129,12347,pachypus,-82.713,8.911,Velasco etal16
18130,12348,pachypus,-82.71,8.912,Velasco etal16
18131,12349,pachypus,-82.718,8.912,Velasco etal16
18132,12350,pachypus,-82.71,8.912,Velasco etal16
18133,12351,pachypus,-82.718,8.917,Velasco etal16
18134,12352,pachypus,-82.72,8.92,Velasco etal16
18135,12353,pachypus,-82.714,8.931,Velasco etal16
18136,12354,pachypus,-82.713,8.933,Velasco etal16
18137,12355,pachypus,-82.8,8.935,Velasco etal16
18138,12356,pachypus,-82.8,8.935,Velasco etal16
18139,12357,pachypus,-82.8,8.935,Velasco etal16
18140,12358,pachypus,-82.728,8.941,Velasco etal16
18141,12359,pachypus,-82.846,8.943,Velasco etal16
18142,12360,pachypus,-82.846,8.943,Velasco etal16
18143,12361,pachypus,-82.846,8.943,Velasco etal16
18144,12362,pachypus,-82.79,8.961,Velasco etal16
18145,12363,pachypus,-82.79,8.961,Velasco etal16
18146,12364,pachypus,-82.79,8.961,Velasco etal16
18147,12365,pachypus,-82.837,8.971,Velasco etal16
18148,12366,pachypus,-82.837,8.971,Velasco etal16
18149,12367,pachypus,-82.837,8.971,Velasco etal16
18150,12368,pachypus,-82.833,8.98,Velasco etal16
18151,12369,pachypus,-82.833,8.98,Velasco etal16
18152,12370,pachypus,-82.833,8.98,Velasco etal16
18153,12371,pachypus,-82.658,9.005,Velasco etal16
18154,12372,pachypus,-83,9.051,Velasco etal16
18155,12373,pachypus,-83,9.051,Velasco etal16
18156,12374,pachypus,-83.769,9.321,Velasco etal16
18157,12375,pachypus,-83.667,9.325,Velasco etal16
18158,12376,pachypus,-83.667,9.325,Velasco etal16
18159,12377,pachypus,-83.667,9.325,Velasco etal16
18160,12378,pachypus,-83.702,9.417,Velasco etal16
18161,12379,pachypus,-83.706,9.482,Velasco etal16
18162,12380,pachypus,-83.702,9.489,Velasco etal16
18163,12381,pachypus,-83.756,9.531,Velasco etal16
18164,12382,pachypus,-83.702,9.541,Velasco etal16
18165,12383,pachypus,-83.799,9.582,Velasco etal16
18166,12384,pachypus,-83.799,9.582,Velasco etal16
18167,12385,pachypus,-83.799,9.582,Velasco etal16
18168,12386,pachypus,-83.533,9.583,Velasco etal16
18169,12387,pachypus,-83.921,9.684,Velasco etal16
18170,12388,pachypus,-83.95,9.733,Velasco etal16
18171,12389,pachypus,-83.95,9.733,Velasco etal16
18172,12390,pachypus,-83.95,9.733,Velasco etal16
18173,12391,pachypus,-84.046,9.739,Velasco etal16
18174,12392,pachypus,-83.96,9.748,Velasco etal16
18175,12393,pachypus,-83.921,9.755,Velasco etal16
18176,12394,pachypus,-83.954,9.787,Velasco etal16
18177,12395,pachypus,-84.048,9.833,Velasco etal16
18178,12396,pachypus,-83.983,9.883,Velasco etal16
18179,12397,pachypus,-83.783,9.9,Velasco etal16
18180,12398,pachypus,-84.006,9.908,Velasco etal16
18181,12399,pachypus,-83.808,9.918,Velasco etal16
18182,12400,pachypus,-84.091,9.938,Velasco etal16
18183,12401,pachypus,-84.057,9.945,Velasco etal16
18184,12402,pachypus,-83.775,9.948,Velasco etal16
18185,12403,pachypus,-83.8,9.95,Velasco etal16
18186,12404,pachypus,-83.6,9.95,Velasco etal16
18187,12405,pachypus,-83.732,9.963,Velasco etal16
18188,12406,pachypus,-83.74,9.977,Velasco etal16
18189,12407,pachypus,-83.763,9.979,Velasco etal16
18190,12408,pachypus,-83.763,9.979,Velasco etal16
18191,12409,pachypus,-83.917,9.983,Velasco etal16
18192,12410,pachypus,-83.965,9.988,Velasco etal16
18193,12411,pachypus,-83.988,10.046,Velasco etal16
18194,12412,pachypus,-84.114,10.057,Velasco etal16
18195,12413,pachypus,-84.039,10.062,Velasco etal16
18196,12414,pachypus,-83.982,10.063,Velasco etal16
18197,12415,pachypus,-84.083,10.067,Velasco etal16
18198,12416,pachypus,-84.115,10.08,Velasco etal16
18199,12417,pachypus,-84.083,10.083,Velasco etal16
18200,12418,pachypus,-84.083,10.083,Velasco etal16
18201,12419,pachypus,-84.067,10.083,Velasco etal16
18202,12420,pachypus,-84.067,10.083,Velasco etal16
18203,12421,pachypus,-84.16,10.086,Velasco etal16
18204,12422,pachypus,-84.07,10.092,Velasco etal16
18205,12423,pachypus,-83.399,10.092,Velasco etal16
18206,12424,pachypus,-83.399,10.092,Velasco etal16
18207,12425,pachypus,-83.399,10.092,Velasco etal16
18208,12426,pachypus,-84.083,10.1,Velasco etal16
18209,12427,pachypus,-84.111,10.101,Velasco etal16
18210,12428,pachypus,-84.159,10.122,Velasco etal16
18211,12429,pachypus,-84.164,10.125,Velasco etal16
18212,12430,pachypus,-84.15,10.127,Velasco etal16
18213,12431,pachypus,-84.165,10.135,Velasco etal16
18214,12432,pachypus,-84.199,10.148,Velasco etal16
18215,12433,pachypus,-84.2,10.15,Velasco etal16
18216,12434,pachypus,-84.167,10.15,Velasco etal16
18217,12435,pachypus,-84.187,10.167,Velasco etal16
18218,12436,pachypus,-84.187,10.167,Velasco etal16
18219,12437,pachypus,-84.204,10.167,Velasco etal16
18220,12438,pachypus,-84.156,10.168,Velasco etal16
18221,12439,pachypus,-84.158,10.168,Velasco etal16
18222,12440,pachypus,-84.168,10.168,Velasco etal16
18223,12441,pachypus,-84.169,10.168,Velasco etal16
18224,12442,pachypus,-84.203,10.169,Velasco etal16
18225,12443,pachypus,-84.161,10.177,Velasco etal16
18226,12444,pachypus,-84.158,10.181,Velasco etal16
18227,12445,pachypus,-84.156,10.185,Velasco etal16
18228,12446,pachypus,-84.155,10.192,Velasco etal16
18229,12447,pachypus,-84.191,10.193,Velasco etal16
18230,12448,pachypus,-84.326,10.194,Velasco etal16
18231,12449,pachypus,-84.282,10.194,Velasco etal16
18232,12450,pachypus,-84.158,10.2,Velasco etal16
18233,12451,pachypus,-84.164,10.207,Velasco etal16
18234,12452,pachypus,-84.164,10.209,Velasco etal16
18235,12453,pachypus,-84.15,10.21,Velasco etal16
18236,12454,pachypus,-84.15,10.21,Velasco etal16
18237,12455,pachypus,-84.209,10.212,Velasco etal16
18238,12456,pachypus,-84.162,10.213,Velasco etal16
18239,12457,pachypus,-84.183,10.217,Velasco etal16
18240,12458,pachypus,-84.133,10.217,Velasco etal16
18241,12459,pachypus,-84.419,10.226,Velasco etal16
18242,12460,pachypus,-84.419,10.226,Velasco etal16
18243,12461,pachypus,-84.419,10.226,Velasco etal16
18244,12462,pachypus,-84.192,10.236,Velasco etal16
18245,12463,pachypus,-84.082,10.26,Velasco etal16
18246,12464,pachypus,-84.333,10.261,Velasco etal16
18247,12465,pachypus,-84.333,10.261,Velasco etal16
18248,12466,pachypus,-84.333,10.261,Velasco etal16
18249,12467,pachypus,-84.817,10.3,Velasco etal16
18250,12468,pachypus,-84.817,10.3,Velasco etal16
18251,12469,pachypus,-84.7,10.3,Velasco etal16
18252,12470,pachypus,-84.7,10.3,Velasco etal16
18253,12471,pachypus,-84.813,10.332,Velasco etal16
18254,12472,pachypus,-84.805,10.341,Velasco etal16
18255,12473,pachypus,-84.803,10.364,Velasco etal16
18256,12474,pachypus,-84.013,10.447,Velasco etal16
18257,12475,pachypus,-84.013,10.447,Velasco etal16
18258,12476,pachypus,-84.013,10.447,Velasco etal16
18259,12477,pachypus,-85.361,10.825,Velasco etal16
18260,23996,paravertebralis,-74.214516,10.497302,"type locality Uetz 2016, georeferenced by JAVV in San Lorenzo, Magdalena, Colombia"
18261,4096,parilis,-78.362,0.797,Velasco etal16
18262,4097,parilis,-78.58,0.912,Velasco etal16
18263,4098,parilis,-78.647,1.063,Velasco etal16
18264,12478,parvicirculatus,-92.3,16.83,Velasco etal16
18265,12479,parvicirculatus,-93.367,16.833,Velasco etal16
18266,12480,parvicirculatus,-93.333,16.85,Velasco etal16
18267,12481,parvicirculatus,-93.298,16.857,Velasco etal16
18268,12482,parvicirculatus,-93.291,16.879,Velasco etal16
18269,12483,parvicirculatus,-93.367,16.917,Velasco etal16
18270,12484,parvicirculatus,-93.4,16.92,Velasco etal16
18271,12485,parvicirculatus,-93.16,17.164,Velasco etal16
18272,12486,parvicirculatus,-93.118,17.182,Velasco etal16
18273,2662,paternus,-83.695,22.312,Velasco etal16
18274,2663,paternus,-82.837,21.67,Velasco etal16
18275,2664,paternus,-83.578,22.245,Velasco etal16
18276,2665,paternus,-82.803,21.887,Velasco etal16
18277,12487,pentaprion,-80.414,7.934,Velasco etal16
18278,12488,pentaprion,-79.108,8.27,Velasco etal16
18279,12489,pentaprion,-81.62,8.3,Velasco etal16
18280,12490,pentaprion,-83.583,8.483,Velasco etal16
18281,12491,pentaprion,-83.583,8.483,Velasco etal16
18282,12492,pentaprion,-83.583,8.483,Velasco etal16
18283,12493,pentaprion,-79.82,8.62,Velasco etal16
18284,12494,pentaprion,-83.5,8.633,Velasco etal16
18285,12495,pentaprion,-83.5,8.633,Velasco etal16
18286,12496,pentaprion,-83.5,8.633,Velasco etal16
18287,12497,pentaprion,-83.517,8.7,Velasco etal16
18288,12498,pentaprion,-83.5,8.7,Velasco etal16
18289,12499,pentaprion,-79.963,8.738,Velasco etal16
18290,12500,pentaprion,-80.882,8.747,Velasco etal16
18291,12501,pentaprion,-82.183,8.833,Velasco etal16
18292,12502,pentaprion,-82.186,8.836,Velasco etal16
18293,12503,pentaprion,-83.333,8.85,Velasco etal16
18294,12504,pentaprion,-83.333,8.85,Velasco etal16
18295,12505,pentaprion,-83.333,8.85,Velasco etal16
18296,12506,pentaprion,-82.12,8.944,Velasco etal16
18297,12507,pentaprion,-79.558,8.953,Velasco etal16
18298,12508,pentaprion,-79.982,8.954,Velasco etal16
18299,12509,pentaprion,-79.657,8.955,Velasco etal16
18300,12510,pentaprion,-79.52,8.98,Velasco etal16
18301,12511,pentaprion,-79.519,8.994,Velasco etal16
18302,12512,pentaprion,-79.581,9.005,Velasco etal16
18303,12513,pentaprion,-78.758,9.034,Velasco etal16
18304,12514,pentaprion,-79.667,9.067,Velasco etal16
18305,12515,pentaprion,-79.7,9.12,Velasco etal16
18306,12516,pentaprion,-79.637,9.152,Velasco etal16
18307,12517,pentaprion,-79.848,9.156,Velasco etal16
18308,12518,pentaprion,-79.85,9.16,Velasco etal16
18309,12519,pentaprion,-82.255,9.181,Velasco etal16
18310,12520,pentaprion,-78.967,9.2,Velasco etal16
18311,12521,pentaprion,-82.128,9.227,Velasco etal16
18312,12522,pentaprion,-82.256,9.243,Velasco etal16
18313,12523,pentaprion,-79.117,9.25,Velasco etal16
18314,12524,pentaprion,-79.92,9.27,Velasco etal16
18315,12525,pentaprion,-79.687,9.276,Velasco etal16
18316,12526,pentaprion,-82.393,9.292,Velasco etal16
18317,12527,pentaprion,-78.97,9.32,Velasco etal16
18318,12528,pentaprion,-79.889,9.327,Velasco etal16
18319,12529,pentaprion,-79.89,9.33,Velasco etal16
18320,12530,pentaprion,-79.9,9.36,Velasco etal16
18321,12531,pentaprion,-79.87,9.36,Velasco etal16
18322,12532,pentaprion,-82.249,9.361,Velasco etal16
18323,12533,pentaprion,-79.88,9.38,Velasco etal16
18324,12534,pentaprion,-84.16,9.41,Velasco etal16
18325,12535,pentaprion,-84.144,9.444,Velasco etal16
18326,12536,pentaprion,-84.144,9.444,Velasco etal16
18327,12537,pentaprion,-84.144,9.444,Velasco etal16
18328,12538,pentaprion,-84.317,9.517,Velasco etal16
18329,12539,pentaprion,-84.317,9.517,Velasco etal16
18330,12540,pentaprion,-79.485,9.55,Velasco etal16
18331,12541,pentaprion,-82.933,9.567,Velasco etal16
18332,12542,pentaprion,-82.681,9.572,Velasco etal16
18333,12543,pentaprion,-79.408,9.583,Velasco etal16
18334,12544,pentaprion,-84.583,9.583,Velasco etal16
18335,12545,pentaprion,-84.583,9.583,Velasco etal16
18336,12546,pentaprion,-84.583,9.583,Velasco etal16
18337,12547,pentaprion,-82.85,9.73,Velasco etal16
18338,12548,pentaprion,-82.967,9.733,Velasco etal16
18339,12549,pentaprion,-82.967,9.733,Velasco etal16
18340,12550,pentaprion,-82.967,9.742,Velasco etal16
18341,12551,pentaprion,-83.984,9.883,Velasco etal16
18342,12552,pentaprion,-83.652,9.894,Velasco etal16
18343,12553,pentaprion,-83.652,9.894,Velasco etal16
18344,12554,pentaprion,-83.652,9.894,Velasco etal16
18345,12555,pentaprion,-83.652,9.894,Velasco etal16
18346,12556,pentaprion,-83.653,9.894,Velasco etal16
18347,12557,pentaprion,-83.64,9.9,Velasco etal16
18348,12558,pentaprion,-84.318,9.91,Velasco etal16
18349,12559,pentaprion,-84.318,9.91,Velasco etal16
18350,12560,pentaprion,-84.318,9.91,Velasco etal16
18351,12561,pentaprion,-83.7,9.933,Velasco etal16
18352,12562,pentaprion,-83.7,9.933,Velasco etal16
18353,12563,pentaprion,-83.7,9.933,Velasco etal16
18354,12564,pentaprion,-84.733,9.967,Velasco etal16
18355,12565,pentaprion,-84.733,9.967,Velasco etal16
18356,12566,pentaprion,-84.733,9.967,Velasco etal16
18357,12567,pentaprion,-83.547,10.039,Velasco etal16
18358,12568,pentaprion,-83.583,10.167,Velasco etal16
18359,12569,pentaprion,-83.583,10.167,Velasco etal16
18360,12570,pentaprion,-83.6,10.2,Velasco etal16
18361,12571,pentaprion,-83.883,10.333,Velasco etal16
18362,12572,pentaprion,-85.35,10.35,Velasco etal16
18363,12573,pentaprion,-85.35,10.35,Velasco etal16
18364,12574,pentaprion,-84.01,10.36,Velasco etal16
18365,12575,pentaprion,-83.99,10.38,Velasco etal16
18366,12576,pentaprion,-83.967,10.4,Velasco etal16
18367,12577,pentaprion,-84.004,10.411,Velasco etal16
18368,12578,pentaprion,-84.004,10.411,Velasco etal16
18369,12579,pentaprion,-84.008,10.429,Velasco etal16
18370,12580,pentaprion,-84.008,10.429,Velasco etal16
18371,12581,pentaprion,-84.008,10.429,Velasco etal16
18372,12582,pentaprion,-84.069,10.432,Velasco etal16
18373,12583,pentaprion,-83.983,10.433,Velasco etal16
18374,12584,pentaprion,-83.983,10.433,Velasco etal16
18375,12585,pentaprion,-85.112,10.444,Velasco etal16
18376,12586,pentaprion,-85.112,10.444,Velasco etal16
18377,12587,pentaprion,-85.112,10.444,Velasco etal16
18378,12588,pentaprion,-83.783,10.45,Velasco etal16
18379,12589,pentaprion,-83.783,10.45,Velasco etal16
18380,12590,pentaprion,-83.783,10.45,Velasco etal16
18381,12591,pentaprion,-85.132,10.455,Velasco etal16
18382,12592,pentaprion,-85.132,10.455,Velasco etal16
18383,12593,pentaprion,-85.132,10.455,Velasco etal16
18384,12594,pentaprion,-84.917,10.483,Velasco etal16
18385,12595,pentaprion,-84.917,10.483,Velasco etal16
18386,12596,pentaprion,-84.017,10.483,Velasco etal16
